timestamp,model_type,epoch,train_loss,val_loss
2024-12-02 01:58:10,batchensemble,0,2.191945489572019,31.8
2024-12-02 02:03:46,batchensemble,1,1.991477106298719,36.66
2024-12-02 02:09:22,batchensemble,2,1.8719126265876147,40.12
2024-12-02 02:15:01,batchensemble,3,1.7899323878239612,41.53
2024-12-02 02:20:38,batchensemble,4,1.7264936335232792,44.01
2024-12-02 02:26:16,batchensemble,5,1.6752932923180717,44.81
2024-12-02 02:31:53,batchensemble,6,1.631375610220189,45.89
2024-12-02 02:37:29,batchensemble,7,1.595085545462005,47.42
2024-12-02 02:43:02,batchensemble,8,1.5628702537137635,48.14
2024-12-02 02:48:35,batchensemble,9,1.5352307618880758,49.14
2024-12-02 02:54:08,batchensemble,10,1.5091413940702165,49.87
2024-12-02 02:59:42,batchensemble,11,1.4866827416176698,50.35
2024-12-02 03:05:15,batchensemble,12,1.4653117857417282,51.02
2024-12-02 03:10:47,batchensemble,13,1.4456749497627726,51.87
2024-12-02 03:16:20,batchensemble,14,1.427732367296608,52.41
